Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
23.2989,1.165174,-6.580192,23.24078,0.9459822,-7.228128,23.72734,1.124319,-6.799422,23.3358,1.109934,-6.811198,23.22807,0.9395095,-7.380197,22.81875,0.7817709,-8.063721,23.72734,0.7786505,-6.799422
23.20641,1.159877,-6.446629,23.16064,0.9505799,-7.098758,23.59545,1.127562,-6.670529,23.25004,1.106287,-6.676635,23.15109,0.9455708,-7.251113,22.80165,0.7852305,-7.95349,23.59545,0.7799351,-6.670529
23.13101,1.139719,-6.318483,23.09394,0.9530617,-6.977575,23.47578,1.109743,-6.542463,23.17469,1.092405,-6.549897,23.08505,0.9536336,-7.130051,22.75593,0.7751299,-7.830704,23.47578,0.7786296,-6.542463
23.07984,1.102755,-6.199482,23.05026,0.9566743,-6.868861,23.40344,1.089556,-6.426149,23.1256,1.069591,-6.432817,23.04402,0.95856,-7.021458,22.71675,0.7809587,-7.72458,23.40344,0.7787492,-6.426149
23.05936,1.07705,-6.09313,23.03909,0.9899708,-6.772526,23.38409,1.090973,-6.320907,23.1087,1.069106,-6.328399,23.03528,0.989715,-6.925214,22.67471,0.7753653,-7.60636,23.38409,0.7750123,-6.320907
23.06661,1.08375,-5.97865,23.0625,1.031671,-6.660989,23.40765,1.114005,-6.206897,23.12255,1.094194,-6.212648,23.05825,1.024516,-6.813498,22.67374,0.7718104,-7.47126,23.40765,0.7631655,-6.206897
23.10165,1.160015,-5.856123,23.13185,1.060167,-6.535092,23.50743,1.165444,-6.091491,23.17796,1.150496,-6.085159,23.1305,1.047382,-6.687286,22.69189,0.7614483,-7.306272,23.50743,0.7606958,-6.091491
23.21324,1.159989,-5.74056,23.19917,1.026919,-6.41467,23.64826,1.106355,-5.961476,23.25827,1.147227,-5.977868,23.19037,1.026681,-6.567152,22.72885,0.7785387,-7.187084,23.64826,0.76359,-5.961476
23.31022,1.226026,-5.667377,23.31026,1.048287,-6.331841,23.81193,1.178083,-5.89315,23.37,1.199234,-5.9,23.30127,1.035905,-6.483809,22.81804,0.7874016,-7.091742,23.81193,0.7646997,-5.89315
23.46238,1.252447,-5.574599,23.4292,1.009187,-6.215134,23.98544,1.187495,-5.788397,23.50341,1.190243,-5.804446,23.42715,0.9921514,-6.366903,22.97283,0.7927597,-7.013235,23.98544,0.7790856,-5.788397
23.62076,1.24445,-5.454681,23.60584,0.9968235,-6.095291,24.13216,1.19677,-5.680407,23.68109,1.175416,-5.678342,23.60347,0.9761343,-6.2466,23.14438,0.793462,-6.899345,24.13216,0.7898864,-5.680407
23.75964,1.250521,-5.296079,23.73035,1.002226,-5.93431,24.24355,1.208371,-5.52002,23.81173,1.190327,-5.523796,23.72605,0.9774393,-6.08496,23.36425,0.7032006,-6.747284,24.24355,0.8022887,-5.52002
23.88312,1.229839,-5.136324,23.85525,1.001849,-5.780981,24.33371,1.198018,-5.362064,23.93427,1.17967,-5.365788,23.85329,0.9788071,-5.931956,23.53427,0.6821685,-6.600781,24.33371,0.785388,-5.362064
24.00005,1.222201,-4.990124,23.97584,0.9979577,-5.636144,24.38599,1.191792,-5.216338,24.05159,1.171688,-5.219392,23.97671,0.9745288,-5.787069,23.68129,0.6024763,-6.42021,24.38599,0.6702183,-5.216338
24.15617,1.172279,-4.885011,24.13462,1.008542,-5.549604,24.5564,1.154486,-5.112547,24.20704,1.130267,-5.116429,24.14018,1.004572,-5.702187,23.80922,0.768936,-6.391241,24.5564,0.7763882,-5.112547
24.27477,1.13674,-4.762651,24.27013,1.025976,-5.438771,24.67354,1.140652,-4.993131,24.33142,1.114849,-4.995549,24.27848,1.024617,-5.591272,23.9036,0.7649326,-6.25156,24.67354,0.7735147,-4.993131
24.38838,1.100342,-4.646267,24.38569,1.061518,-5.329114,24.77275,1.14081,-4.874361,24.44851,1.112936,-4.879035,24.39358,1.056156,-5.481552,23.98022,0.7659256,-6.114115,24.77275,0.7626842,-4.874361
24.4581,1.110082,-4.530201,24.48042,1.078631,-5.212282,24.88107,1.158128,-4.760964,24.53371,1.131219,-4.758037,24.48701,1.065926,-5.364346,24.04027,0.7691436,-5.983912,24.88107,0.7659354,-4.760964
24.49347,1.150931,-4.426514,24.56979,1.07629,-5.103024,24.9799,1.17613,-4.666566,24.59973,1.146871,-4.643254,24.57486,1.063458,-5.255135,24.08909,0.7674562,-5.852164,24.9799,0.7616391,-4.666566
24.57369,1.123748,-4.328341,24.58856,1.034588,-5.008327,25.04263,1.10615,-4.557637,24.62995,1.132281,-4.562875,24.59102,1.031832,-5.161018,24.0954,0.7606282,-5.743523,25.04263,0.7648257,-4.557637
24.58166,1.141629,-4.237118,24.57929,1.045348,-4.916031,25.07215,1.136421,-4.466132,24.63595,1.146312,-4.471754,24.57489,1.042256,-5.068672,24.06603,0.7625468,-5.639833,25.07215,0.7604982,-4.466132
24.57911,1.138351,-4.11502,24.54875,0.9930748,-4.783643,25.05415,1.117334,-4.338918,24.62084,1.133055,-4.352011,24.53914,0.9829422,-4.935739,24.06571,0.7753175,-5.565062,25.05415,0.7678832,-4.338918
24.52682,1.151004,-4.005667,24.49598,0.9741947,-4.666018,25.02007,1.125434,-4.229637,24.57046,1.134439,-4.241794,24.48513,0.9612734,-4.817819,24.03073,0.7828789,-5.474598,25.02007,0.7731662,-4.229637
24.46326,1.164731,-3.882566,24.40654,0.9465722,-4.53073,24.88052,1.128276,-4.103415,24.50103,1.106936,-4.112615,24.39535,0.9411491,-4.682959,24.02579,0.7823755,-5.378209,24.88052,0.7737467,-4.103415
24.35246,1.14213,-3.750702,24.30419,0.9481161,-4.406749,24.72095,1.113503,-3.973131,24.39171,1.094713,-3.982911,24.2954,0.9459085,-4.559216,23.96606,0.7785264,-5.265641,24.72095,0.7746898,-3.973131
23.00069,1.644528,-9.773501,23.05089,1.213216,-10.29161,23.70713,1.509142,-9.959813,23.05927,1.491167,-9.950482,23.08215,1.148087,-10.42618,22.52309,0.7967039,-10.22966,23.70713,0.7699388,-9.959813
22.89,1.161348,-9.212776,22.9133,1.078,-9.89084,23.50726,1.182588,-9.444503,22.9544,1.162259,-9.444958,22.92056,1.071419,-10.04326,22.32375,0.7872199,-10.42107,23.50726,0.7800615,-9.444503
