Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
10.99284,9.922586,32.39523,11.20495,9.273444,32.39342,11.09365,9.722118,32.32624,11.10615,9.720599,32.46324,11.24356,9.130849,32.40306,11.41505,8.372789,32.26365,11.09365,8.402341,32.32624
10.9624,9.96096,32.33761,10.96852,9.282595,32.4138,11.00193,9.730118,32.30228,11.00144,9.744005,32.4383,10.98995,9.136668,32.43341,10.89576,8.371565,32.2753,11.00193,8.39766,32.30228
10.7104,10.00491,32.39958,10.67891,9.323925,32.43673,10.88618,9.773892,32.34711,10.73854,9.780867,32.48397,10.69585,9.175609,32.44205,10.49646,8.449549,32.32937,10.88618,8.429443,32.34711
10.29144,9.933159,32.48329,10.39903,9.259527,32.47946,10.74702,9.718141,32.41815,10.36902,9.715569,32.55501,10.43364,9.115944,32.47554,10.21169,8.406249,32.33609,10.74702,8.401067,32.41815
10.05983,9.997132,32.59506,10.11376,9.320026,32.51514,10.04998,9.782942,32.49853,10.12271,9.767483,32.63467,10.13912,9.173813,32.50378,10.28797,8.430612,32.3416,10.04998,8.407589,32.49853
9.726677,10.00756,32.55379,9.85004,9.335614,32.51313,9.709989,9.79572,32.47283,9.805882,9.786583,32.60936,9.884676,9.191121,32.50902,10.13539,8.461962,32.35851,9.709989,8.459563,32.47283
9.584086,9.966405,32.43898,9.581323,9.286939,32.49461,9.433558,9.736973,32.3975,9.622184,9.746691,32.53387,9.5962,9.139036,32.51212,9.579079,8.364635,32.33991,9.433558,8.427679,32.3975
9.341389,10.04667,32.43098,9.241742,9.371108,32.4623,9.395923,9.814007,32.37485,9.345526,9.819839,32.51183,9.253586,9.220988,32.46484,9.076089,8.501941,32.33267,9.395923,8.462154,32.37485
8.783999,9.985724,32.42522,8.960996,9.326693,32.44959,9.385078,9.778243,32.37093,8.881967,9.779444,32.5075,9.005557,9.187229,32.45076,8.859027,8.457674,32.32816,9.385078,8.50738,32.37093
8.604137,9.977415,32.48686,8.740998,9.311838,32.42302,8.667037,9.772182,32.3982,8.694257,9.758977,32.53466,8.772565,9.167108,32.4241,8.982289,8.423879,32.3022,8.667037,8.40485,32.3982
8.375148,10.00728,32.36152,8.570746,9.354273,32.42,8.66715,9.797379,32.3139,8.481414,9.807785,32.45049,8.619206,9.215481,32.42518,8.803737,8.47074,32.313,8.66715,8.456153,32.3139
8.249021,9.948777,32.33805,8.423509,9.294607,32.41336,8.544933,9.73856,32.29993,8.346977,9.7509,32.43621,8.464384,9.156808,32.43243,8.57254,8.391687,32.25716,8.544933,8.422231,32.29993
8.245314,10.02958,32.37682,8.264024,9.347306,32.4041,8.566814,9.802179,32.32198,8.288857,9.806614,32.4589,8.293638,9.203431,32.41062,8.220236,8.44924,32.25969,8.566814,8.480572,32.32198
8.057116,9.955455,32.42358,8.096835,9.273935,32.42416,8.396032,9.732005,32.35966,8.111542,9.731258,32.49643,8.118371,9.125266,32.41942,7.809797,8.45519,32.26498,8.396032,8.397947,32.35966
8.026557,10.00216,32.51762,7.93844,9.329842,32.44683,7.72611,9.782039,32.4275,8.042221,9.765947,32.56356,7.940308,9.177651,32.43752,7.831873,8.459034,32.25581,7.72611,8.439993,32.4275
7.758968,9.998421,32.49551,7.633987,9.326058,32.45518,7.051155,9.769669,32.41446,7.750438,9.764046,32.55104,7.620255,9.170247,32.44877,7.842131,8.426156,32.2952,7.051155,8.710442,32.41446
7.253364,9.792126,32.41948,7.212348,9.113667,32.45679,6.703246,9.562336,32.37466,7.277338,9.569139,32.51068,7.212394,8.96134,32.47934,7.230043,8.178827,32.3306,6.703246,8.481653,32.37466
7.067108,10.03716,32.34297,6.85895,9.394279,32.46304,6.707935,9.799921,32.31642,7.037701,9.821477,32.45147,6.83786,9.23946,32.47799,6.508352,8.546264,32.40611,6.707935,8.493402,32.31642
6.426113,10.01418,32.44268,6.375736,9.335461,32.50166,6.74607,9.779217,32.39563,6.454769,9.790874,32.53223,6.3809,9.181447,32.50208,5.806304,8.752123,32.33591,6.74607,8.501553,32.39563
5.85915,9.917072,32.62446,5.876369,9.246812,32.52119,5.675012,9.707872,32.53294,5.907827,9.68516,32.66763,5.880399,9.093843,32.51249,5.551089,8.479828,32.31236,5.675012,8.354091,32.53294
5.400765,10.10356,32.6317,5.302128,9.427407,32.56996,4.868009,9.877001,32.54222,5.400499,9.866841,32.67861,5.300401,9.273372,32.55594,5.466343,8.523915,32.37407,4.868009,8.663892,32.54222
4.606834,9.971478,32.54922,4.615231,9.288536,32.58533,4.289074,9.741563,32.49801,4.645656,9.748143,32.63451,4.629044,9.139402,32.59957,4.861168,8.390017,32.44249,4.289074,8.480333,32.49801
19.95057,9.984937,30.25028,19.86412,9.302037,30.25008,19.92088,9.74992,30.17963,19.9649,9.749252,30.31661,19.86425,9.164548,30.25511,19.54462,8.478834,30.11775,19.92088,8.436042,30.17963
19.71272,9.965221,30.24449,19.65248,9.288305,30.30146,19.83197,9.729827,30.19551,19.73268,9.743556,30.33143,19.66214,9.131978,30.30144,19.37962,8.443107,30.1364,19.83197,8.376343,30.19551
19.46014,10.04598,30.38561,19.48471,9.364119,30.33065,19.37301,9.825708,30.29729,19.51782,9.814612,30.43333,19.50039,9.214778,30.32444,19.5244,8.472544,30.14118,19.37301,8.452946,30.29729
19.28833,9.880989,30.40126,19.18895,9.205819,30.35502,18.63358,9.653753,30.32003,19.29459,9.645234,30.45669,19.18443,9.055138,30.34861,19.36505,8.325556,30.15852,18.63358,8.568877,30.32003
18.91674,9.650537,30.3415,18.79742,8.973104,30.34431,18.21382,9.41271,30.28135,18.90924,9.416731,30.41694,18.79504,8.83545,30.35984,18.75832,8.047424,30.20028,18.21382,8.458596,30.28135
18.65877,10.07865,30.27359,18.57803,9.407996,30.37589,18.49753,9.839476,30.23463,18.68117,9.859557,30.36979,18.57868,9.250862,30.38558,18.45407,8.483477,30.35172,18.49753,8.497084,30.23463
18.31297,10.09592,30.39553,18.31642,9.413348,30.45326,18.78612,9.862535,30.34854,18.35315,9.874027,30.48502,18.32822,9.263878,30.45946,17.7287,8.8748,30.30657,18.78612,8.653978,30.34854
18.03283,9.986858,30.57486,17.97971,9.301893,30.53503,17.63889,9.75603,30.49891,18.05265,9.748209,30.63535,17.9845,9.168689,30.53202,17.97752,8.473608,30.34753,17.63889,8.480111,30.49891
17.54667,10.09588,30.65207,17.54874,9.411872,30.64697,17.33212,9.868219,30.58369,17.59212,9.867134,30.72071,17.56717,9.257424,30.64015,17.68431,8.50717,30.45861,17.33212,8.540657,30.58369
17.04878,10.04537,30.7499,17.11984,9.363541,30.74076,17.071,9.822844,30.6808,17.11155,9.820238,30.81784,17.14332,9.216015,30.74802,17.35344,8.467439,30.57109,17.071,8.481389,30.6808
16.82309,9.948805,30.79611,16.75731,9.266892,30.84064,17.00153,9.71105,30.74326,16.84269,9.720481,30.88001,16.77614,9.119129,30.84427,16.74944,8.385897,30.69525,17.00153,8.376031,30.74326
16.34918,9.982801,30.97241,16.46381,9.310157,30.98957,16.88989,9.766294,30.91156,16.42468,9.768091,31.04743,16.50357,9.156144,30.98456,16.70555,8.421752,30.72492,16.88989,8.473625,30.91156
16.16858,9.873657,31.19785,16.29653,9.20062,31.16691,16.60616,9.659702,31.12224,16.2504,9.652236,31.2591,16.33533,9.054865,31.16571,16.64945,8.383528,30.89085,16.60616,8.313575,31.12224
16.11478,9.879608,31.3753,16.18158,9.202987,31.30245,16.42359,9.665758,31.28189,16.18381,9.651514,31.41822,16.22187,9.051065,31.28967,16.48411,8.345592,31.07301,16.42359,8.287921,31.28189
16.0788,9.868226,31.4308,16.09418,9.18331,31.41523,16.12041,9.642105,31.36262,16.11866,9.638216,31.49916,16.11381,9.031819,31.42369,16.22735,8.270046,31.25062,16.12041,8.273035,31.36262
16.03679,9.904743,31.46709,16.00082,9.223086,31.52313,16.24086,9.668381,31.41608,16.0678,9.680499,31.55262,16.01727,9.070462,31.52493,15.89304,8.317689,31.36002,16.24086,8.333216,31.41608
15.8132,9.976305,31.57686,15.86439,9.295139,31.59606,16.18478,9.751129,31.51566,15.87161,9.754856,31.65255,15.88768,9.142327,31.59674,15.849,8.383437,31.42093,16.18478,8.424374,31.51566
15.71917,9.961522,31.7251,15.73333,9.27565,31.72288,15.84415,9.732872,31.6576,15.76401,9.732264,31.79462,15.75385,9.129727,31.72309,15.73228,8.393345,31.51983,15.84415,8.355959,31.6576
15.63647,10.04483,31.87247,15.59053,9.36354,31.83049,15.43371,9.818742,31.78936,15.66329,9.810894,31.92621,15.60549,9.210529,31.81957,15.73861,8.466783,31.61019,15.43371,8.465554,31.78936
15.4377,9.937696,31.93864,15.43814,9.253672,31.89668,15.06939,9.71329,31.86361,15.47433,9.703795,31.99994,15.44912,9.104943,31.90774,15.64752,8.345977,31.7456,15.06939,8.48263,31.86361
15.45403,10.00595,31.89657,15.33347,9.339299,31.99275,15.14607,9.765016,31.86007,15.45607,9.786003,31.99553,15.32747,9.188893,32.00205,14.9866,8.506134,31.84032,15.14607,8.474745,31.86007
15.19875,9.982286,32.01293,14.99796,9.330709,32.0625,14.88463,9.747963,31.96021,15.17342,9.758039,32.09692,14.9727,9.180382,32.06643,14.36115,8.78979,31.97145,14.88463,8.425515,31.96021
14.47459,9.836226,32.15948,14.43404,9.15147,32.12454,14.43708,9.606943,32.08305,14.50141,9.599762,32.21983,14.44847,9.012558,32.12484,14.04594,8.459575,31.89398,14.43708,8.237683,32.08305
13.98044,10.12545,32.28403,13.95549,9.443677,32.2342,13.91586,9.901554,32.2004,14.0102,9.892031,32.33701,13.96713,9.289393,32.22601,13.95046,8.546543,31.97735,13.91586,8.517807,32.2004
13.444,10.17603,32.33375,13.57984,9.506292,32.33592,13.50141,9.962936,32.27146,13.52939,9.961031,32.40838,13.61791,9.356934,32.34801,14.04015,8.688498,32.22791,13.50141,8.622783,32.27146
13.28299,10.01912,32.41907,13.26689,9.335691,32.47777,13.26894,9.782997,32.37153,13.31646,9.795277,32.5079,13.27569,9.18957,32.48573,13.20547,8.42062,32.32522,13.26894,8.452822,32.37153
12.90781,9.957821,32.62264,12.86351,9.275365,32.64685,13.11914,9.723488,32.5625,12.93605,9.729881,32.69916,12.88296,9.118105,32.64659,12.89452,8.346828,32.4878,13.11914,8.376745,32.5625
12.35407,9.786942,32.79233,12.48817,9.114144,32.79947,12.95866,9.569783,32.72908,12.43547,9.569539,32.86596,12.52558,8.969876,32.80008,12.62189,8.222646,32.59912,12.95866,8.315803,32.72908
12.07374,9.73534,33.01357,12.15469,9.059641,32.93772,12.58673,9.522402,32.91953,12.14622,9.507488,33.05581,12.20118,8.911682,32.92667,12.57327,8.26176,32.67698,12.58673,8.218303,32.91953
11.78726,9.732955,33.06648,11.97119,9.076431,33.01175,12.29593,9.532009,32.98345,11.88996,9.519462,33.11996,12.01841,8.928713,33.01239,12.30276,8.224082,32.78055,12.29593,8.204555,32.98345
11.80814,9.784345,32.97286,11.83205,9.102705,33.03759,12.12215,9.552042,32.92914,11.85492,9.56453,33.06547,11.8532,8.951015,33.05125,11.79812,8.187736,32.9419,12.12215,8.241974,32.92914
11.66131,9.909966,33.01874,11.66683,9.227454,33.06359,11.9763,9.677871,32.96494,11.70524,9.687525,33.10157,11.69337,9.072299,33.06846,11.83397,8.306055,32.98609,11.9763,8.354841,32.96494
11.49931,9.94099,33.08275,11.53646,9.257551,33.10643,11.86801,9.713089,33.02532,11.54903,9.717261,33.16203,11.55664,9.107609,33.11103,11.39588,8.365467,33.02715,11.86801,8.404736,33.02532
11.44394,10.01864,33.18386,11.42415,9.334334,33.17178,11.21168,9.790063,33.11075,11.48216,9.787582,33.24783,11.43516,9.184391,33.1685,11.57407,8.4348,33.04937,11.21168,8.462213,33.11075
11.26359,9.943083,33.24843,11.2444,9.259483,33.22814,10.82506,9.715891,33.17703,11.29682,9.71169,33.31383,11.25731,9.110354,33.23138,11.43921,8.351816,33.06352,10.82506,8.537158,33.17703
11.23122,9.995952,33.277,11.16521,9.315153,33.31509,10.90963,9.760359,33.22356,11.2471,9.768852,33.36019,11.16706,9.165791,33.32272,11.01008,8.415862,33.14581,10.90963,8.478793,33.22356
11.20774,10.03932,33.36452,11.02287,9.381302,33.40269,10.8997,9.804727,33.30802,11.18813,9.811987,33.4449,11.01346,9.228938,33.40614,10.73498,8.538538,33.2947,10.8997,8.474334,33.30802
10.79957,10.00571,33.47263,10.87345,9.326637,33.51726,11.3004,9.779991,33.42219,10.86133,9.787901,33.55815,10.90402,9.179521,33.51913,10.61995,8.519468,33.33801,11.3004,8.509096,33.42219
