Head x, Head y, Head z, Spine x, Spine y, Spine z, Left Shoulder x, Left Shoulder y, Left Shoulder z, Right Shoulder x, Right Shoulder y, Right Shoulder z, Hips x, Hips y, Hips z, Left Leg x, Right Leg x, Left Leg y, Right Leg y, Left Leg z, Right Leg z
23.20771,1.047385,-9.028316,23.30238,0.9295321,-9.69539,23.84624,1.053831,-9.269554,23.30456,1.05377,-9.249135,23.2939,0.9385527,-9.846479,22.87378,0.8415841,-10.53473,23.84624,0.8395673,-9.269554
23.00252,1.016549,-8.935704,23.10933,0.9213604,-9.604986,23.623,1.029825,-9.175644,23.10871,1.026515,-9.153849,23.10711,0.9328281,-9.754061,22.81083,0.8447654,-10.49182,23.623,0.8414463,-9.175644
22.86678,1.097801,-8.935522,22.99193,0.9855959,-9.599317,23.39466,1.104413,-9.176957,22.97788,1.100523,-9.150788,22.9879,0.9913378,-9.749956,22.76125,0.822395,-10.4855,23.39466,0.81753,-9.176957
22.83919,1.162039,-8.998272,22.95543,1.067544,-9.665387,23.3048,1.176808,-9.237481,22.95055,1.170585,-9.213788,22.95176,1.067341,-9.815225,22.70541,0.7953883,-10.5087,23.3048,0.7883412,-9.237481
22.97259,1.220907,-9.078888,23.00729,1.152302,-9.758129,23.29339,1.24229,-9.312762,23.05397,1.238555,-9.305399,22.99949,1.146216,-9.906927,22.66396,0.7673606,-10.51327,23.29339,0.7547101,-9.312762
23.07038,1.188412,-9.175707,23.08237,1.206037,-9.858514,23.32369,1.243778,-9.40273,23.14546,1.23346,-9.400419,23.07119,1.200869,-10.0054,22.66083,0.7472744,-10.50106,23.32369,0.7334474,-9.40273
23.04209,1.27641,-9.24839,23.11006,1.247672,-9.927094,23.38528,1.319249,-9.482253,23.13796,1.303671,-9.468106,23.10489,1.234523,-10.07455,22.69384,0.7407482,-10.50608,23.38528,0.7336819,-9.482253
23.0619,1.316291,-9.237042,23.17296,1.221737,-9.904812,23.63461,1.332113,-9.476591,23.16984,1.323952,-9.45301,23.17487,1.201819,-10.05348,22.72418,0.7461604,-10.52188,23.63461,0.7492874,-9.476591
23.23804,1.228724,-9.144562,23.3194,1.129953,-9.814722,23.873,1.2466,-9.381653,23.33925,1.237371,-9.364555,23.31969,1.115795,-9.962899,22.79157,0.790581,-10.48602,23.873,0.7773916,-9.381653
23.39942,1.25709,-9.106006,23.4517,1.075697,-9.762568,24.01191,1.243362,-9.342633,23.4873,1.235484,-9.329228,23.44602,1.055863,-9.913367,22.89731,0.8158737,-10.47353,24.01191,0.8078085,-9.342633
23.45057,1.215242,-9.025597,23.55114,0.9966608,-9.66532,24.11064,1.184459,-9.263543,23.55286,1.185719,-9.242429,23.54979,0.9823727,-9.816742,23.05841,0.8400788,-10.45854,24.11064,0.8391509,-9.263543
23.46828,1.173779,-8.954099,23.59521,0.997051,-9.602725,24.13697,1.158892,-9.194962,23.5808,1.155409,-9.167641,23.59477,0.9851633,-9.754834,23.20784,0.8365066,-10.45366,24.13697,0.8332835,-9.194962
23.55177,1.10754,-8.878887,23.65695,0.958645,-9.538995,24.20764,1.101154,-9.120026,23.65517,1.097394,-9.097034,23.66047,0.9545535,-9.689845,23.35359,0.8473769,-10.42867,24.20764,0.8442292,-9.120026
23.636,1.096383,-8.858598,23.78303,0.9917832,-9.519395,24.28283,1.105917,-9.100456,23.75505,1.098928,-9.069594,23.79099,0.99063,-9.669192,23.51787,0.8359615,-10.4088,24.28283,0.8324071,-9.100456
23.86144,1.179988,-8.901483,23.94651,1.098023,-9.575816,24.37569,1.200687,-9.14032,23.96186,1.188416,-9.121749,23.95273,1.092375,-9.72466,23.64791,0.7966634,-10.40015,24.37569,0.789661,-9.14032
24.1239,1.319602,-9.033125,24.15189,1.218088,-9.708742,24.49862,1.331763,-9.267766,24.20373,1.32385,-9.260736,24.15179,1.200353,-9.857577,23.75651,0.7572336,-10.38755,24.49862,0.7424566,-9.267766
24.23911,1.298491,-9.143888,24.29412,1.262997,-9.823497,24.62387,1.339648,-9.377384,24.33106,1.321555,-9.36547,24.30046,1.251816,-9.971538,23.86015,0.7660589,-10.39142,24.62387,0.734551,-9.377384
24.27759,1.20853,-9.154172,24.35335,1.256985,-9.831178,24.71253,1.276695,-9.382605,24.37517,1.263338,-9.368504,24.36103,1.247195,-9.977535,23.93288,0.7600912,-10.3948,24.71253,0.7409196,-9.382605
24.3178,1.25886,-9.198477,24.39883,1.288872,-9.874937,24.77529,1.322988,-9.428028,24.41697,1.305939,-9.412375,24.40551,1.273975,-10.0226,23.98251,0.7734671,-10.40765,24.77529,0.7583795,-9.428028
24.3555,1.271981,-9.104724,24.4415,1.201794,-9.779864,24.87393,1.294868,-9.342542,24.45589,1.284568,-9.324316,24.44547,1.18602,-9.928071,23.98712,0.7526463,-10.41694,24.87393,0.7462187,-9.342542
24.39855,1.235142,-9.078506,24.49446,1.142957,-9.748337,25.05378,1.252284,-9.317881,24.49821,1.247205,-9.297004,24.495,1.127997,-9.897758,23.95082,0.7770404,-10.38335,25.05378,0.766369,-9.317881
24.37543,1.222427,-9.037021,24.48759,1.081636,-9.695578,25.04645,1.22297,-9.275429,24.48815,1.216691,-9.252472,24.48538,1.065933,-9.846026,23.94386,0.8014752,-10.39582,25.04645,0.7915803,-9.275429
24.33657,1.107098,-8.896728,24.388,0.9684589,-9.564544,24.9347,1.107062,-9.135307,24.41909,1.10591,-9.123268,24.37723,0.9702418,-9.715997,23.88767,0.8313926,-10.35465,24.9347,0.8287507,-9.135307
24.14626,1.00247,-8.771721,24.2456,0.9082608,-9.442635,24.75846,1.016108,-9.011992,24.24878,1.012106,-8.991204,24.23766,0.9208767,-9.592386,23.86842,0.8486547,-10.3076,24.75846,0.8467802,-9.011992
23.95384,1.054283,-8.720613,24.05126,0.9513791,-9.390598,24.52244,1.063377,-8.961055,24.05436,1.060308,-8.940367,24.04763,0.9597869,-9.540545,23.79379,0.8321464,-10.28125,24.52244,0.8272594,-8.961055
23.00536,2.391627,-9.584159,23.08046,1.971986,-10.13399,23.55127,2.278036,-9.808437,23.09441,2.288067,-9.795641,23.07897,1.900483,-10.27679,22.55374,1.348054,-10.56657,23.55127,1.412345,-9.808437
22.8344,1.005199,-9.440993,22.92253,1.328728,-10.03583,23.51741,1.178659,-9.615923,22.93307,1.170162,-9.600711,22.92141,1.363304,-10.17526,22.36724,1.255073,-10.75993,23.51741,1.214487,-9.615923
22.7392,1.354963,-9.572099,22.80573,1.137734,-10.21562,23.4057,1.330714,-9.809069,22.8317,1.322784,-9.79175,22.80071,1.104651,-10.3666,22.21032,0.784276,-10.82697,23.4057,0.78232,-9.809069
22.61738,1.207781,-9.508389,22.63004,1.022174,-10.16604,23.14803,1.197048,-9.743224,22.69412,1.184271,-9.736856,22.61749,1.010446,-10.31659,22.10576,0.8129902,-10.91561,23.14803,0.8048501,-9.743224
22.40654,1.013465,-9.387052,22.4375,0.9310244,-10.06504,22.9432,1.033309,-9.621939,22.4862,1.030858,-9.61532,22.42401,0.9399721,-10.21272,21.97737,0.8522398,-10.88726,22.9432,0.8387575,-9.621939
22.16345,1.018296,-9.296407,22.20094,0.9430065,-9.975482,22.66302,1.041129,-9.532221,22.2457,1.037153,-9.524133,22.19316,0.9530993,-10.1236,21.88895,0.849005,-10.85934,22.66302,0.8303805,-9.532221
21.86906,1.134511,-9.322001,22.01397,1.027776,-9.98194,22.42887,1.145964,-9.564071,21.98632,1.141024,-9.533617,22.01414,1.030665,-10.13191,21.78349,0.8181877,-10.85529,22.42887,0.8032011,-9.564071
21.7709,1.196223,-9.400629,21.89858,1.118714,-10.06779,22.27645,1.216618,-9.640427,21.88353,1.211256,-9.614151,21.90016,1.115808,-10.2182,21.65513,0.7805978,-10.88132,22.27645,0.7682427,-9.640427
21.87458,1.196342,-9.479745,21.90161,1.175572,-10.16227,22.19357,1.23333,-9.710765,21.95264,1.232327,-9.705367,21.89323,1.1733,-10.31059,21.5342,0.7588379,-10.87571,22.19357,0.7369779,-9.710765
21.85594,1.215247,-9.556873,21.88378,1.222634,-10.23962,22.16024,1.265646,-9.786081,21.93661,1.256229,-9.780643,21.87533,1.215484,-10.38687,21.46131,0.7407734,-10.85184,22.16024,0.7248826,-9.786081
21.73236,1.307328,-9.592364,21.82819,1.242689,-10.26593,22.1569,1.331963,-9.829971,21.83492,1.323854,-9.809913,21.82603,1.226602,-10.41407,21.41989,0.737964,-10.85364,22.1569,0.7351702,-9.829971
21.75409,1.279853,-9.557035,21.84876,1.19285,-10.22804,22.34551,1.297725,-9.795319,21.85625,1.289085,-9.774973,21.8485,1.176725,-10.37691,21.37184,0.7568105,-10.85478,22.34551,0.7513294,-9.795319
21.87989,1.284228,-9.500626,21.9425,1.117507,-10.16048,22.52328,1.272473,-9.737497,21.97085,1.268227,-9.723368,21.94057,1.094822,-10.30991,21.40531,0.7995092,-10.84505,22.52328,0.7916182,-9.737497
21.98281,1.216202,-9.41289,22.02728,1.030648,-10.06893,22.59534,1.201821,-9.649553,22.0669,1.197163,-9.638486,22.02395,1.01319,-10.21852,21.49521,0.8390066,-10.82165,22.59534,0.8241693,-9.649553
21.98799,1.210347,-9.351885,22.07539,1.016967,-10.00185,22.64452,1.189408,-9.590842,22.08503,1.189563,-9.57208,22.07511,0.9997284,-10.1517,21.61858,0.8450498,-10.81389,22.64452,0.8334198,-9.590842
21.97698,1.146372,-9.275994,22.1118,0.9890015,-9.927896,22.68835,1.139895,-9.518246,22.09091,1.137236,-9.489519,22.11815,0.9784729,-10.07784,21.7721,0.8546699,-10.80071,22.68835,0.8436447,-9.518246
22.06758,1.09749,-9.218224,22.19647,0.9874706,-9.881169,22.76135,1.108324,-9.460495,22.1791,1.104293,-9.433248,22.20683,0.9828509,-10.0306,21.92801,0.8544314,-10.7802,22.76135,0.8389496,-9.460495
22.22525,1.119983,-9.223749,22.36053,1.040179,-9.889429,22.86237,1.144344,-9.464625,22.34158,1.133048,-9.435998,22.37342,1.038625,-10.03802,22.11996,0.8325297,-10.77095,22.86237,0.8171126,-9.464625
22.55644,1.243479,-9.29579,22.60038,1.15539,-9.972393,23.01925,1.264706,-9.532015,22.64332,1.252966,-9.521596,22.60549,1.146231,-10.12182,22.27508,0.7892517,-10.75468,23.01925,0.7711807,-9.532015
22.80694,1.35279,-9.430645,22.85645,1.251756,-10.10477,23.20082,1.362981,-9.666216,22.89366,1.358746,-9.6556,22.8584,1.234631,-10.25406,22.43397,0.7633233,-10.72521,23.20082,0.7441512,-9.666216
22.96195,1.253912,-9.469732,23.01933,1.257895,-10.15076,23.37879,1.306966,-9.701407,23.05368,1.290568,-9.68996,23.0258,1.248481,-10.29817,22.59263,0.7657337,-10.72801,23.37879,0.7411108,-9.701407
23.07183,1.220603,-9.500782,23.15048,1.275765,-10.17765,23.53,1.286757,-9.729707,23.16889,1.27693,-9.714782,23.15801,1.265819,-10.32485,22.73119,0.7697327,-10.73018,23.53,0.7532955,-9.729707
23.20085,1.309787,-9.529344,23.28613,1.278617,-10.20631,23.67898,1.347249,-9.764737,23.29974,1.337674,-9.747058,23.29118,1.260006,-10.35458,22.85416,0.7766691,-10.75067,23.67898,0.762356,-9.764737
23.32154,1.190125,-9.389485,23.39115,1.16345,-10.06879,23.87131,1.230738,-9.624479,23.41488,1.223911,-9.61013,23.3905,1.155462,-10.21722,22.90667,0.7647175,-10.71937,23.87131,0.7549671,-9.624479
23.4068,1.273562,-9.415219,23.4959,1.140134,-10.07957,24.05293,1.271018,-9.65344,23.50563,1.266872,-9.634122,23.49324,1.120556,-10.2297,22.93704,0.7818741,-10.70784,24.05293,0.7767935,-9.65344
23.47206,1.221749,-9.329482,23.53448,1.05397,-9.98905,24.08716,1.210147,-9.566662,23.56231,1.206993,-9.55271,23.52682,1.039818,-10.13972,22.99497,0.8171134,-10.71389,24.08716,0.8094406,-9.566662
23.47013,1.06416,-9.195337,23.50508,0.9573535,-9.869673,24.03717,1.075086,-9.43156,23.54828,1.075681,-9.423898,23.49284,0.9608088,-10.01844,23.0202,0.8483058,-10.67467,24.03717,0.8352856,-9.43156
23.32946,1.007606,-9.088864,23.40986,0.9275157,-9.763353,23.92295,1.029851,-9.327951,23.42528,1.025722,-9.310915,23.40424,0.9382738,-9.911335,23.05678,0.8579996,-10.6361,23.92295,0.8409325,-9.327951
23.16381,1.087635,-9.056524,23.27048,0.9933388,-9.725763,23.73192,1.102936,-9.297235,23.26812,1.099734,-9.274922,23.26977,0.9983743,-9.875483,23.02935,0.8309079,-10.61567,23.73192,0.8140809,-9.297235
23.01831,1.145813,-9.112145,23.1703,1.053902,-9.772346,23.55574,1.162545,-9.353559,23.1381,1.157296,-9.321951,23.17104,1.056097,-9.922236,22.95344,0.8026559,-10.62983,23.55574,0.7916734,-9.353559
23.04771,1.193444,-9.186784,23.11636,1.14174,-9.864847,23.45078,1.222592,-9.422616,23.14093,1.217267,-9.408476,23.11365,1.139104,-10.01449,22.81932,0.7685034,-10.64244,23.45078,0.7518913,-9.422616
23.05369,1.190134,-9.284339,23.06673,1.195501,-9.967401,23.33461,1.240273,-9.512424,23.12889,1.231664,-9.509785,23.0559,1.191822,-10.1149,22.66517,0.7444661,-10.62832,23.33461,0.722115,-9.512424
22.84823,1.241597,-9.35213,22.91814,1.230205,-10.0316,23.20365,1.285796,-9.585506,22.94238,1.275763,-9.571254,22.91358,1.21982,-10.17905,22.50767,0.7299106,-10.62487,23.20365,0.7233011,-9.585506
22.62421,1.275539,-9.349,22.72737,1.210273,-10.0211,23.15351,1.300991,-9.586941,22.72882,1.292062,-9.565151,22.72679,1.194809,-10.16958,22.29579,0.7288351,-10.62749,23.15351,0.7384253,-9.586941
22.5239,1.231435,-9.28959,22.6068,1.136781,-9.960644,23.16608,1.249415,-9.527632,22.62247,1.241043,-9.509571,22.60692,1.121304,-10.10957,22.09515,0.7694503,-10.62152,23.16608,0.7560707,-9.527632
